@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute raw-1 numeric
@attribute raw-2 numeric
@attribute raw-3 numeric
@attribute raw-4 numeric
@attribute raw-5 numeric
@attribute raw-6 numeric
@attribute raw-7 numeric
@attribute raw-8 numeric
@attribute raw-9 numeric
@attribute raw-10 numeric
@attribute raw-11 numeric
@attribute raw-12 numeric
@attribute raw-13 numeric
@attribute raw-14 numeric
@attribute raw-15 numeric
@attribute raw-16 numeric
@attribute raw-17 numeric
@attribute raw-18 numeric
@attribute raw-19 numeric
@attribute raw-20 numeric
@attribute raw-21 numeric
@attribute raw-22 numeric
@attribute raw-23 numeric
@attribute raw-24 numeric
@attribute raw-25 numeric
@attribute raw-26 numeric
@attribute raw-27 numeric
@attribute raw-28 numeric
@attribute raw-29 numeric
@attribute raw-30 numeric
@attribute raw-31 numeric
@attribute raw-32 numeric
@attribute raw-33 numeric
@attribute raw-34 numeric
@attribute raw-35 numeric
@attribute raw-36 numeric
@attribute raw-37 numeric
@attribute raw-38 numeric
@attribute raw-39 numeric
@attribute raw-40 numeric
@attribute raw-41 numeric
@attribute raw-42 numeric
@attribute raw-43 numeric
@attribute raw-44 numeric
@attribute raw-45 numeric
@attribute raw-46 numeric
@attribute raw-47 numeric
@attribute raw-48 numeric
@attribute raw-49 numeric
@attribute raw-50 numeric
@attribute raw-51 numeric
@attribute raw-52 numeric
@attribute raw-53 numeric
@attribute raw-54 numeric
@attribute raw-55 numeric
@attribute raw-56 numeric
@attribute raw-57 numeric
@attribute raw-58 numeric
@attribute raw-59 numeric
@attribute raw-60 numeric
@attribute raw-61 numeric
@attribute raw-62 numeric
@attribute raw-63 numeric
@attribute raw-64 numeric
@attribute raw-65 numeric
@attribute raw-66 numeric
@attribute raw-67 numeric
@attribute raw-68 numeric
@attribute raw-69 numeric
@attribute raw-70 numeric
@attribute raw-71 numeric
@attribute raw-72 numeric
@attribute raw-73 numeric
@attribute raw-74 numeric
@attribute raw-75 numeric
@attribute raw-76 numeric
@attribute raw-77 numeric
@attribute raw-78 numeric
@attribute raw-79 numeric
@attribute raw-80 numeric
@attribute raw-81 numeric
@attribute raw-82 numeric
@attribute raw-83 numeric
@attribute raw-84 numeric
@attribute raw-85 numeric
@attribute raw-86 numeric
@attribute raw-87 numeric
@attribute raw-88 numeric
@attribute raw-89 numeric
@attribute raw-90 numeric
@attribute raw-91 numeric
@attribute raw-92 numeric
@attribute raw-93 numeric
@attribute raw-94 numeric
@attribute raw-95 numeric
@attribute raw-96 numeric
@attribute raw-97 numeric
@attribute raw-98 numeric
@attribute raw-99 numeric
@attribute raw-100 numeric
@attribute raw-101 numeric
@attribute raw-102 numeric
@attribute raw-103 numeric
@attribute raw-104 numeric
@attribute raw-105 numeric
@attribute raw-106 numeric
@attribute raw-107 numeric
@attribute raw-108 numeric
@attribute raw-109 numeric
@attribute raw-110 numeric
@attribute raw-111 numeric
@attribute raw-112 numeric
@attribute raw-113 numeric
@attribute raw-114 numeric
@attribute raw-115 numeric
@attribute raw-116 numeric
@attribute raw-117 numeric
@attribute raw-118 numeric
@attribute raw-119 numeric
@attribute raw-120 numeric
@attribute raw-121 numeric
@attribute raw-122 numeric
@attribute raw-123 numeric
@attribute raw-124 numeric
@attribute raw-125 numeric
@attribute raw-126 numeric
@attribute raw-127 numeric
@attribute raw-128 numeric
@attribute raw-129 numeric
@attribute raw-130 numeric
@attribute raw-131 numeric
@attribute raw-132 numeric
@attribute outputs-1 numeric

@data
479,'2019/05/23 19:17:36:579',9,299.139771,193.236588,300.005035,216.811569,301.739166,240.202621,305.010406,263.109711,312.113678,283.755432,326.255585,299.921906,345.386993,310.793884,365.82254,318.139099,387.5336,319.633545,406.267212,315.763245,422.2547,304.964447,435.579163,291.365784,444.928833,274.857941,451.289856,257.818848,455.219788,240.335495,458.100739,222.906311,458.717773,204.972763,324.22287,164.15596,337.302734,156.103134,352.455566,153.025055,367.713867,154.885101,382.070099,160.593948,409.087097,164.900681,419.626221,161.643494,430.945435,161.371506,441.826508,164.06694,450.785736,170.639618,395.850159,195.412857,395.554077,210.385162,395.305145,225.355545,395.026459,240.312561,377.808411,251.051224,385.314819,253.563065,393.279694,254.622574,399.64151,254.396057,405.62146,252.668213,342.294464,191.183289,351.083282,187.770782,360.567902,189.0513,367.312012,195.563187,358.612793,196.360092,349.899414,195.387604,414.170288,199.568436,420.967194,194.840881,429.579346,194.111359,436.528107,198.870697,429.517883,202.038696,421.670532,201.608414,358.050415,282.195862,369.099243,277.975922,379.68924,273.314026,390.825409,274.888702,399.861176,274.138092,407.755951,279.579224,414.73645,285.658264,408.23645,292.08551,399.30365,295.861115,389.444916,296.538269,377.71991,294.850342,367.155457,289.820282,378.235962,282.399445,390.514496,282.752747,400.158875,283.396362,400.182007,284.717377,390.483093,284.756927,378.632843,283.859192,0
480,'2019/05/23 19:17:36:628',9,299.587524,194.215195,300.322845,217.573181,301.920502,240.757843,305.137238,263.310608,312.257538,283.419006,326.344879,299.107147,345.414307,309.639008,365.781891,316.76416,387.462067,318.08429,406.224152,314.774017,422.311676,304.580994,435.781769,291.595367,445.18634,275.602875,451.455658,258.830048,455.338684,241.300323,458.206207,223.619705,458.819489,205.46402,324.991821,164.366272,338.120972,156.377686,353.212677,153.346191,368.365082,155.174713,382.594025,160.811569,408.977722,164.989822,419.569336,161.707184,430.964478,161.433609,441.968201,164.146225,451.145264,170.774597,396.012451,195.245789,395.759888,210.247833,395.565125,225.235611,395.335175,240.216522,377.982666,251.082642,385.465546,253.573441,393.417267,254.568802,399.85144,254.424149,405.899353,252.732147,342.925873,191.218643,351.830292,187.939102,361.327393,189.290298,368.113892,195.775864,359.340973,196.32489,350.597321,195.334213,414.032593,199.682114,420.914886,194.932983,429.598053,194.181381,436.746368,198.795181,429.65152,201.871521,421.71579,201.475998,358.415314,281.928802,369.382172,277.563263,379.926605,272.864563,391.011047,274.328857,399.981537,273.758545,407.828522,279.293976,414.766785,285.482758,408.252014,291.856323,399.338257,295.624725,389.449066,296.172119,377.766296,294.543671,367.337067,289.490692,378.121277,281.912811,390.638336,282.065704,400.4729,282.99704,400.429779,284.676239,390.515442,284.570557,378.443634,283.724701,0
481,'2019/05/23 19:17:36:678',9,297.125549,192.910156,297.678497,216.298325,299.204651,239.495193,302.739136,262.224182,310.503876,282.720337,325.208801,298.866821,344.713654,309.86438,365.430847,317.470215,387.4729,319.235687,406.007843,315.736664,421.99707,305.53949,435.417114,292.513641,444.829224,276.364166,451.122833,259.276733,455.045593,241.541916,457.991974,223.796387,458.647278,205.559006,324.794739,163.161072,337.852844,155.453094,352.82312,152.601395,367.834412,154.513107,381.9151,160.188431,409.914093,164.336166,420.45816,161.102829,431.746277,160.875549,442.557343,163.674149,451.411469,170.307953,395.786591,195.299759,395.683868,210.367584,395.65799,225.431946,395.610321,240.478821,377.645752,251.229141,385.223785,253.757416,393.25412,254.814255,399.77121,254.58696,405.910248,252.841507,342.118408,191.215332,350.969818,187.768631,360.523956,189.100891,367.279083,195.618561,358.561981,196.504333,349.784027,195.532822,414.095276,199.636093,421.054962,194.836761,429.812561,194.157837,436.896606,198.919754,429.772491,202.178284,421.775299,201.763763,358.427856,282.3685,369.349182,278.041565,379.879486,273.351166,390.979675,274.977295,399.813507,274.220856,407.536377,279.727295,414.329468,285.830994,407.880554,292.197968,399.05069,295.928894,389.359253,296.564026,377.767792,294.889526,367.363312,289.891968,378.449402,282.568512,390.537048,282.933441,399.752289,283.586212,399.712738,284.681976,390.406799,284.648987,378.825226,283.761658,0
482,'2019/05/23 19:17:36:745',9,297.904633,192.366043,298.35556,215.65863,299.785339,238.741058,303.234985,261.39389,310.935455,281.932709,325.48587,298.235992,344.802185,309.493896,365.355865,317.406738,387.346741,319.383026,405.940399,315.86438,421.954254,305.556274,435.418304,292.414764,444.891174,276.14679,451.236877,258.935669,455.261658,241.09938,458.273651,223.282333,459.011597,204.94339,325.659088,163.724792,338.684723,156.063065,353.61322,153.2285,368.583435,155.158218,382.614166,160.845703,409.880463,165.051834,420.552765,161.773926,431.957733,161.542068,442.860382,164.405304,451.752106,171.11351,396.050201,195.894791,395.897736,210.868576,395.819885,225.847809,395.719788,240.809357,377.899414,251.62204,385.377625,254.141586,393.317688,255.193268,399.813019,254.980362,405.937225,253.257523,343.386566,191.325912,352.127319,188.038727,361.490814,189.402817,368.109192,195.772919,359.523773,196.548828,350.908661,195.564972,414.165344,199.829605,421.044586,195.160461,429.652344,194.505402,436.648651,199.11702,429.61264,202.272491,421.743591,201.864624,358.649567,282.489197,369.48703,278.244354,379.967987,273.596832,391.037689,275.261505,399.910095,274.497467,407.59259,280.013641,414.334534,286.049316,407.89386,292.514984,399.077972,296.375702,389.320313,297.068665,377.718781,295.309479,367.416443,290.151123,378.375427,282.694427,390.560944,283.060913,399.926422,283.742706,399.85199,285.2341,390.396545,285.326813,378.700531,284.279816,0
483,'2019/05/23 19:17:36:779',9,299.392151,191.284332,299.971466,214.721985,301.497681,237.946976,304.748047,260.771851,311.92276,281.464081,326.086304,297.889252,345.264069,309.06723,365.748627,316.725067,387.583191,318.521088,406.266296,314.852081,422.348114,304.420837,435.822083,291.104553,445.278198,274.704346,451.625519,257.588348,455.56311,239.946045,458.506653,222.408279,459.215454,204.329727,325.301331,163.698151,338.419495,156.013016,353.464355,153.206253,368.550903,155.175522,382.694855,160.941254,409.598907,165.081223,420.210175,161.825974,431.577332,161.583435,442.474915,164.332306,451.427795,170.908798,396.05722,195.397736,395.787659,210.572403,395.582214,225.767807,395.360992,240.95903,377.890411,251.456116,385.39566,253.963943,393.347778,255.012405,399.799072,254.786087,405.880463,253.062363,342.339478,191.272705,351.339172,187.801895,361.04422,189.195114,367.902405,195.841385,359.011871,196.627853,350.100739,195.633667,413.99527,199.91597,421.037811,195.003586,429.929962,194.229782,437.134033,199.026962,429.903442,202.345032,421.793488,201.93338,358.464996,282.186401,369.367615,277.945465,379.915924,273.294739,391.051636,274.924011,400.06189,274.118073,407.909821,279.560913,414.817352,285.615112,408.294006,291.990326,399.394867,295.783569,389.553589,296.479156,377.901062,294.774658,367.469849,289.732788,378.174042,282.190918,390.691925,282.586884,400.527527,283.178497,400.516663,284.836914,390.589294,284.970703,378.552795,283.955353,0
484,'2019/05/23 19:17:36:828',9,301.077881,190.131317,301.392212,213.72673,302.551331,237.108505,305.273956,260.052002,311.818542,280.895721,325.480652,297.53894,344.410858,308.945374,364.811218,316.749725,386.676056,318.674347,405.630035,315.265015,421.958923,304.848694,435.672638,291.522705,445.306091,275.093719,451.749664,257.959259,455.77951,240.216507,458.771057,222.521057,459.558441,204.267838,325.816162,164.150406,338.867249,156.205719,353.937256,153.205399,369.075867,155.133163,383.267365,160.890991,409.868164,165.402023,420.557281,162.098755,432.020447,161.864594,443.036682,164.646896,452.10498,171.337326,396.646088,195.29892,396.191711,210.563766,395.78772,225.837814,395.356934,241.101028,378.123138,251.165588,385.550751,253.703568,393.449677,254.77832,399.859741,254.625671,405.917114,252.970078,343.947235,190.917252,352.784912,187.727386,362.184448,189.119247,368.88681,195.522324,360.189728,196.090225,351.523193,195.054214,414.51355,199.79744,421.417114,195.186127,430.043823,194.48938,437.106873,199.066513,430.011169,202.127701,422.122498,201.683289,358.526886,281.890106,369.486603,277.799377,380.015533,273.266479,391.031433,274.960297,399.991516,274.217712,407.767944,279.682343,414.678162,285.726044,408.196289,292.273163,399.272888,296.173157,389.340088,296.808502,377.659668,295.001099,367.301178,289.718719,378.266937,282.304779,390.59494,282.697662,400.31958,283.441589,400.312622,284.986664,390.487213,285.00708,378.595856,283.971405,0
485,'2019/05/23 19:17:36:879',9,300.314362,193.812836,301.148773,217.426682,302.891785,240.886337,306.118866,263.818176,313.078308,284.44574,327.026703,300.638397,345.994934,311.593018,366.368713,318.928894,388.059387,320.371399,406.801666,316.531281,422.763153,305.751312,435.994476,292.127197,445.303619,275.687134,451.683319,258.756134,455.646545,241.369034,458.556274,223.975861,459.222931,206.10527,324.91983,163.900467,337.979767,155.963257,353.072235,152.994904,368.243439,154.900085,382.491638,160.651688,410.083069,164.874588,420.537201,161.733566,431.761047,161.560349,442.534393,164.320984,451.362335,170.925308,396.297699,195.312759,395.927582,210.483383,395.60141,225.643311,395.248718,240.788574,377.997101,251.223343,385.565399,253.721252,393.579651,254.779999,400.011444,254.604523,406.066711,252.932007,342.078735,191.442932,351.227814,187.772675,361.16983,189.127319,368.193726,196.019547,359.106781,196.847733,350.000916,195.847748,414.157043,200.112076,421.287628,195.067551,430.353455,194.312561,437.618439,199.396255,430.262848,202.710983,422.028107,202.240189,358.598724,282.27951,369.49411,277.903381,380.045624,273.215698,391.151062,274.764526,400.194824,274.077789,408.089691,279.54718,414.960693,285.797668,408.536377,292.225403,399.672485,296.033478,389.832581,296.700775,378.142487,294.988861,367.6492,289.914917,378.32962,282.220642,390.874512,282.556122,400.83194,283.277252,400.87854,284.951874,390.842316,284.997986,378.724518,284.039673,0
486,'2019/05/23 19:17:36:928',9,301.050476,192.777695,301.6138,216.225433,303.031525,239.50351,306.011139,262.151062,312.807556,282.394958,326.624023,298.31073,345.594116,309.038239,365.959106,316.263947,387.703918,317.630035,406.445496,314.427704,422.524109,304.344879,436.000885,291.479004,445.395203,275.582214,451.658264,258.925934,455.544769,241.483856,458.435394,223.881454,459.140625,205.793777,325.770325,164.357483,338.889954,156.366913,353.975555,153.331863,369.119385,155.173111,383.324463,160.833237,409.282928,165.0914,419.896179,161.850601,431.306732,161.631241,442.325409,164.384491,451.516571,171.047119,396.409058,194.709106,396.028839,209.883545,395.707672,225.045654,395.362427,240.204941,378.21106,250.595413,385.620178,253.101547,393.506134,254.112762,399.930542,253.991852,405.970032,252.319336,343.68454,190.890091,352.592651,187.685699,362.055481,189.047287,368.841125,195.464111,360.065125,195.904327,351.343536,194.912079,414.295471,199.501358,421.215607,194.851212,429.89679,194.140717,437.071716,198.716644,429.936859,201.677231,421.99762,201.242554,358.850189,281.627747,369.701752,277.294037,380.168762,272.604767,391.17984,274.068909,400.126923,273.523712,407.932953,279.074982,414.849365,285.279205,408.372253,291.562134,399.532379,295.303711,389.669495,295.836121,378.038208,294.194824,367.70874,289.139191,378.355743,281.506622,390.827118,281.611359,400.701355,282.61615,400.672485,284.536469,390.714142,284.450897,378.693115,283.550964,0
487,'2019/05/23 19:17:36:995',9,300.263519,192.984299,301.001373,216.482437,302.657257,239.80867,305.879333,262.608673,312.907532,283.081177,326.881531,299.154114,345.820496,310.051147,366.100891,317.450195,387.72403,319.023529,406.491852,315.344482,422.566162,304.813232,435.949219,291.418243,445.365845,275.113739,451.78598,258.235626,455.74939,240.81601,458.632446,223.388,459.261841,205.459808,324.923126,163.869781,337.99469,155.852982,353.141968,152.90242,368.353363,154.88884,382.622742,160.715027,409.488831,165.043304,420.018066,161.786011,431.335297,161.513489,442.23703,164.208496,451.204987,170.837997,396.219849,195.283661,395.881317,210.147049,395.584839,225.00386,395.260254,239.853134,378.014618,250.730896,385.525635,253.259308,393.493591,254.324432,399.89505,254.145203,405.913788,252.447281,342.013397,191.149078,351.051575,187.556473,360.866058,188.920212,367.795258,195.72583,358.829407,196.599686,349.822937,195.585541,414.411194,199.905441,421.448547,194.929169,430.405762,194.203278,437.582275,199.209808,430.319794,202.546509,422.175293,202.09021,358.594391,281.663422,369.483643,277.420837,379.94986,272.814362,390.917847,274.413544,399.847168,273.735443,407.641418,279.204742,414.531433,285.368805,408.170319,291.914734,399.309601,295.762878,389.483032,296.397369,377.853851,294.639099,367.45694,289.442383,378.384949,281.954498,390.577942,282.369965,400.206329,283.057983,400.265045,284.372314,390.546753,284.34906,378.767365,283.394196,0
488,'2019/05/23 19:17:37:028',9,302.430817,194.045975,303.19928,217.466354,304.786041,240.733932,307.686493,263.315826,314.153595,283.454987,327.545166,299.31015,346.088898,310.074707,366.124573,317.331787,387.614563,318.691833,406.56012,315.51297,422.754791,305.252136,436.205078,292.086548,445.549408,275.996735,451.775238,259.274017,455.657593,241.821182,458.546478,224.158066,459.260223,206.038773,325.740356,164.621002,338.731232,156.450684,353.768097,153.263382,368.909698,154.998169,383.134644,160.571777,409.213776,164.865372,419.834747,161.728882,431.24585,161.617264,442.250183,164.479156,451.399139,171.243011,396.54306,194.405502,396.158844,209.51329,395.806305,224.590836,395.41272,239.66214,378.546936,250.384125,385.941193,252.868393,393.806244,253.873566,400.160339,253.77095,406.129761,252.129395,343.577637,190.849396,352.480682,187.580231,361.979919,188.896194,368.838074,195.328964,360.029053,195.783737,351.271637,194.805725,414.384674,199.387497,421.309845,194.755768,430.002563,194.061188,437.162323,198.704239,430.01004,201.596405,422.066833,201.128052,358.983612,281.38501,369.85257,277.00708,380.324005,272.344269,391.300293,273.775269,400.313141,273.312866,408.187195,278.861603,415.156494,285.128937,408.663574,291.523865,399.752899,295.305634,389.807281,295.807892,378.160614,294.124847,367.819031,288.994049,378.46463,281.32785,390.962433,281.451508,400.977386,282.510986,400.983917,284.389954,390.872223,284.229156,378.7836,283.343292,0
489,'2019/05/23 19:17:37:079',9,301.763153,192.728867,302.210541,216.077438,303.525208,239.268829,306.318604,261.900269,312.798615,282.272369,326.285065,298.506439,344.978333,309.619232,365.159027,317.232666,386.812317,319.027283,405.75589,316.077362,422.180511,306.211243,435.926727,293.317749,445.464203,277.216583,451.679688,260.240509,455.538269,242.526291,458.482452,224.681824,459.294983,206.376953,325.721924,163.813004,338.697601,155.812363,353.703033,152.866394,368.754974,154.813614,382.842804,160.558273,409.463928,164.933731,420.203369,161.699417,431.719604,161.5271,442.807739,164.416519,451.918518,171.308273,396.292938,195.128799,395.947357,210.044647,395.64444,224.940247,395.31073,239.828583,378.208313,250.482254,385.593414,252.976776,393.430328,254.029953,399.793579,253.914185,405.802429,252.301437,342.937469,190.963806,351.796082,187.422531,361.390808,188.839447,368.135681,195.596756,359.369019,196.365311,350.563751,195.323318,414.562195,199.899353,421.53183,194.945694,430.365234,194.266968,437.471466,199.193039,430.295959,202.445358,422.257568,201.99028,358.638702,281.734894,369.516174,277.357727,379.981567,272.674225,390.938843,274.228455,399.919983,273.731018,407.73288,279.385651,414.707581,285.676636,408.104156,291.945892,399.126312,295.514038,389.285065,295.937897,377.77179,294.240234,367.450378,289.24054,378.363281,281.862183,390.496063,282.150726,400.117065,283.111145,400.102997,284.368744,390.397186,284.040009,378.722931,283.226532,0
490,'2019/05/23 19:17:37:128',9,300.441559,192.908066,300.906525,216.353531,302.266205,239.630203,305.297943,262.302887,312.242279,282.632294,326.19812,298.739929,345.241272,309.748627,365.693939,317.297363,387.609497,318.897552,406.380981,315.811096,422.557739,305.839508,436.102234,292.994659,445.505768,277.028259,451.66095,260.149414,455.501648,242.463364,458.437958,224.606903,459.202209,206.277908,325.954742,163.594788,339.051971,155.836395,354.024017,153.026932,368.994446,154.995102,383.00354,160.714111,410.06604,164.894928,420.657532,161.672928,432.019226,161.454163,442.9729,164.248932,452.04718,170.966507,396.387451,195.239548,396.106964,210.239365,395.887573,225.220184,395.641754,240.194336,378.200439,250.895691,385.634125,253.444748,393.545349,254.49556,400.004456,254.345734,406.077271,252.64267,343.562073,190.876694,352.274689,187.657898,361.572601,189.02829,368.169128,195.443344,359.601685,196.050323,351.035553,195.021637,414.839508,199.593704,421.628235,194.930969,430.168945,194.258224,437.168915,198.839355,430.183777,201.901535,422.372864,201.493988,358.777466,281.87207,369.72403,277.590454,380.231323,272.975708,391.234314,274.499512,400.141479,273.940277,407.961243,279.44751,414.959229,285.5784,408.44693,292.053619,399.512939,295.852875,389.619904,296.378082,377.956116,294.69696,367.586426,289.554962,378.665039,282.121002,390.813629,282.338867,400.304596,283.257507,400.296692,284.741028,390.685608,284.560669,378.983215,283.709106,0
491,'2019/05/23 19:17:37:179',9,297.108002,191.574997,297.587036,215.005539,299.067963,238.231049,302.614838,261.057251,310.438599,281.772461,325.196625,298.175629,344.750702,309.412781,365.508179,317.252594,387.614624,319.245667,406.125488,315.596771,422.073303,305.232941,435.491241,292.071106,444.976044,275.796082,451.410797,258.606903,455.488525,240.845657,458.557983,223.14357,459.317719,204.921906,325.555328,162.768921,338.707703,155.202393,353.725433,152.483627,368.756195,154.516541,382.838837,160.306625,410.407684,164.526093,420.992371,161.230286,432.315582,160.94809,443.151733,163.708572,452.010101,170.305679,396.375153,195.307419,396.240967,210.331787,396.188812,225.365295,396.122681,240.383041,378.36496,251.198074,385.798737,253.695496,393.67691,254.763321,400.034454,254.527863,406.031982,252.826477,342.817444,190.895386,351.613464,187.462311,361.117249,188.799789,367.786041,195.307938,359.134644,196.269196,350.405243,195.281448,414.674042,199.439957,421.589935,194.671402,430.29892,194.015198,437.29837,198.775452,430.22876,202.086426,422.281342,201.658417,359.11084,282.417725,369.918213,278.09906,380.367096,273.326874,391.443237,274.989502,400.218842,274.188049,407.791718,279.77951,414.391968,285.890106,408.023315,292.155334,399.3302,295.867828,389.75827,296.564331,378.271667,294.839966,367.985748,289.861176,379.07547,282.456116,390.974518,282.839142,399.957916,283.452972,399.887421,284.683533,390.827911,284.762482,379.471344,283.785248,0
492,'2019/05/23 19:17:37:244',9,298.244202,191.111389,298.687592,214.592194,300.078125,237.857285,303.398102,260.73587,310.898376,281.503876,325.408508,297.901154,344.819153,309.085144,365.446136,316.837402,387.403778,318.782196,406.023407,315.076508,422.044159,304.560699,435.528839,291.250488,445.11203,274.898804,451.6651,257.765442,455.804047,240.105881,458.862915,222.554474,459.594818,204.447388,325.826172,163.547379,338.944489,155.876068,353.972321,153.013733,369.052032,154.949295,383.204956,160.670471,410.629272,165.100006,421.207123,161.913544,432.511841,161.742172,443.302368,164.56485,452.113464,171.156097,396.799561,195.446594,396.535065,210.640701,396.341736,225.852692,396.127625,241.048904,378.485382,251.608215,385.956543,254.082535,393.868988,255.139206,400.23053,254.95195,406.248901,253.313019,343.495972,191.092957,352.403809,187.755173,361.949341,189.130966,368.685944,195.639267,359.929626,196.425491,351.153351,195.414307,414.492615,199.886551,421.464508,195.177689,430.194672,194.493118,437.249451,199.211136,430.1203,202.428024,422.150177,201.969528,358.875885,282.409821,369.812897,278.2211,380.364624,273.549469,391.495239,275.269196,400.377441,274.439331,408.038483,279.976013,414.719788,286.048859,408.296539,292.411896,399.50116,296.205139,389.781403,296.900482,378.167664,295.130402,367.792206,290.017822,378.75531,282.610809,391.040222,283.049255,400.469208,283.662354,400.413483,285.046539,390.913635,285.165344,379.13501,284.112091,0
493,'2019/05/23 19:17:37:278',9,299.989685,189.911316,300.419861,213.539551,301.773865,236.958069,304.816986,260.064026,311.751892,281.193817,325.785919,298.07074,344.959686,309.608734,365.505554,317.521606,387.429779,319.588226,406.226959,315.756714,422.424408,305.077698,435.995239,291.466095,445.561218,274.752319,452.033966,257.408447,456.05838,239.681763,459.026947,222.15773,459.752319,204.074005,325.875397,163.424118,338.921051,155.739899,353.93573,152.937576,369.001556,154.979004,383.125183,160.821808,410.57016,165.175568,421.058441,161.903427,432.297363,161.628296,443.06546,164.297684,451.881104,170.760452,396.772156,195.733826,396.424377,210.863724,396.130829,226.017685,395.816437,241.158844,378.40448,251.323151,385.889648,253.855377,393.822693,254.969299,400.198883,254.727112,406.22345,253.033386,343.178925,191.087997,352.025452,187.636765,361.588715,189.007935,368.294586,195.622864,359.559387,196.538513,350.778168,195.509811,414.763092,199.896698,421.68161,195.069382,430.433563,194.335831,437.443237,199.154282,430.338806,202.519958,422.368286,202.085236,359.001373,282.342712,369.823059,278.111542,380.313477,273.415131,391.404999,275.137451,400.360718,274.285583,408.055145,279.827301,414.738342,285.964081,408.325012,292.308929,399.536285,296.068451,389.816437,296.792603,378.264496,294.990601,367.924683,289.915253,378.857208,282.402527,391.001953,282.880798,400.452209,283.43158,400.434906,284.97406,390.911499,285.141479,379.27121,284.059296,0
494,'2019/05/23 19:17:37:329',9,302.263458,190.516083,302.715546,214.175262,303.97345,237.626297,306.614075,260.619049,312.883209,281.45517,326.32254,298.041901,345.144592,309.296936,365.460327,316.891357,387.183411,318.647278,406.183319,315.175446,422.519684,304.667603,436.200012,291.242401,445.796356,274.775696,452.224304,257.732269,456.205505,240.12915,459.154083,222.581238,459.912506,204.478088,325.94519,164.507904,339.054291,156.513916,354.199005,153.524506,369.408661,155.488754,383.67334,161.293167,410.181549,165.734711,420.819702,162.466675,432.241913,162.22998,443.235443,164.975662,452.297791,171.641632,397.070435,195.387177,396.577454,210.650589,396.123566,225.923065,395.638153,241.188599,378.648468,251.117172,386.072449,253.662201,393.965332,254.744659,400.30246,254.579269,406.280121,252.913559,343.879578,191.037003,352.735657,187.800186,362.181458,189.158081,368.92453,195.624374,360.186523,196.202225,351.480713,195.164108,414.986053,199.915482,421.857422,195.269104,430.496948,194.538651,437.559845,199.163589,430.473724,202.238235,422.582489,201.785065,359.055389,282.053162,369.978149,277.867035,380.484253,273.244629,391.500122,274.883118,400.487152,274.160156,408.279877,279.663269,415.164764,285.804321,408.714966,292.2771,399.826965,296.124603,389.918152,296.750183,378.268494,294.977417,367.901398,289.780518,378.839478,282.249268,391.126068,282.589325,400.866119,283.35614,400.871643,284.993347,391.046509,285.010071,379.209625,284.024078,0
495,'2019/05/23 19:17:37:395',9,301.51944,191.623505,302.118256,215.213196,303.57547,238.611847,306.542938,261.487244,313.320221,282.140472,327.083466,298.488068,345.933655,309.711792,366.207764,317.417114,387.954041,319.11673,406.808655,315.589325,422.915527,304.988037,436.346741,291.523621,445.78183,275.143494,452.163696,258.177063,456.183868,240.653549,459.170319,223.121185,459.944885,205.053848,326.099518,164.460358,339.186951,156.467789,354.296661,153.389648,369.50296,155.214783,383.791077,160.866562,410.230652,165.401566,420.87854,162.277924,432.274719,162.163834,443.217773,164.983795,452.251587,171.625275,397.204559,194.770615,396.777313,210.170792,396.392029,225.566345,395.970978,240.943558,378.773041,251.058151,386.223053,253.601822,394.150299,254.668671,400.567841,254.518753,406.605072,252.836609,344.367859,190.515137,353.291962,187.263474,362.789795,188.626877,369.579834,195.100174,360.775909,195.561768,352.034393,194.556793,414.783936,199.374741,421.736298,194.735184,430.429962,194.064255,437.535553,198.743088,430.375793,201.668274,422.444855,201.182617,359.079895,281.835846,370.019745,277.689117,380.570038,273.156952,391.619965,274.810822,400.629059,274.118958,408.46405,279.578247,415.365143,285.697998,408.88916,292.162445,399.977295,295.996368,390.057587,296.605194,378.3461,294.826599,367.954498,289.595581,378.770905,282.117981,391.242798,282.460754,401.137787,283.269104,401.134735,284.928436,391.170013,284.940582,379.133667,283.899475,0
