@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute raw-1 numeric
@attribute raw-2 numeric
@attribute raw-3 numeric
@attribute raw-4 numeric
@attribute raw-5 numeric
@attribute raw-6 numeric
@attribute raw-7 numeric
@attribute raw-8 numeric
@attribute raw-9 numeric
@attribute raw-10 numeric
@attribute raw-11 numeric
@attribute raw-12 numeric
@attribute raw-13 numeric
@attribute raw-14 numeric
@attribute raw-15 numeric
@attribute raw-16 numeric
@attribute raw-17 numeric
@attribute raw-18 numeric
@attribute raw-19 numeric
@attribute raw-20 numeric
@attribute raw-21 numeric
@attribute raw-22 numeric
@attribute raw-23 numeric
@attribute raw-24 numeric
@attribute raw-25 numeric
@attribute raw-26 numeric
@attribute raw-27 numeric
@attribute raw-28 numeric
@attribute raw-29 numeric
@attribute raw-30 numeric
@attribute raw-31 numeric
@attribute raw-32 numeric
@attribute raw-33 numeric
@attribute raw-34 numeric
@attribute raw-35 numeric
@attribute raw-36 numeric
@attribute raw-37 numeric
@attribute raw-38 numeric
@attribute raw-39 numeric
@attribute raw-40 numeric
@attribute raw-41 numeric
@attribute raw-42 numeric
@attribute raw-43 numeric
@attribute raw-44 numeric
@attribute raw-45 numeric
@attribute raw-46 numeric
@attribute raw-47 numeric
@attribute raw-48 numeric
@attribute raw-49 numeric
@attribute raw-50 numeric
@attribute raw-51 numeric
@attribute raw-52 numeric
@attribute raw-53 numeric
@attribute raw-54 numeric
@attribute raw-55 numeric
@attribute raw-56 numeric
@attribute raw-57 numeric
@attribute raw-58 numeric
@attribute raw-59 numeric
@attribute raw-60 numeric
@attribute raw-61 numeric
@attribute raw-62 numeric
@attribute raw-63 numeric
@attribute raw-64 numeric
@attribute raw-65 numeric
@attribute raw-66 numeric
@attribute raw-67 numeric
@attribute raw-68 numeric
@attribute raw-69 numeric
@attribute raw-70 numeric
@attribute raw-71 numeric
@attribute raw-72 numeric
@attribute raw-73 numeric
@attribute raw-74 numeric
@attribute raw-75 numeric
@attribute raw-76 numeric
@attribute raw-77 numeric
@attribute raw-78 numeric
@attribute raw-79 numeric
@attribute raw-80 numeric
@attribute raw-81 numeric
@attribute raw-82 numeric
@attribute raw-83 numeric
@attribute raw-84 numeric
@attribute raw-85 numeric
@attribute raw-86 numeric
@attribute raw-87 numeric
@attribute raw-88 numeric
@attribute raw-89 numeric
@attribute raw-90 numeric
@attribute raw-91 numeric
@attribute raw-92 numeric
@attribute raw-93 numeric
@attribute raw-94 numeric
@attribute raw-95 numeric
@attribute raw-96 numeric
@attribute raw-97 numeric
@attribute raw-98 numeric
@attribute raw-99 numeric
@attribute raw-100 numeric
@attribute raw-101 numeric
@attribute raw-102 numeric
@attribute raw-103 numeric
@attribute raw-104 numeric
@attribute raw-105 numeric
@attribute raw-106 numeric
@attribute raw-107 numeric
@attribute raw-108 numeric
@attribute raw-109 numeric
@attribute raw-110 numeric
@attribute raw-111 numeric
@attribute raw-112 numeric
@attribute raw-113 numeric
@attribute raw-114 numeric
@attribute raw-115 numeric
@attribute raw-116 numeric
@attribute raw-117 numeric
@attribute raw-118 numeric
@attribute raw-119 numeric
@attribute raw-120 numeric
@attribute raw-121 numeric
@attribute raw-122 numeric
@attribute raw-123 numeric
@attribute raw-124 numeric
@attribute raw-125 numeric
@attribute raw-126 numeric
@attribute raw-127 numeric
@attribute raw-128 numeric
@attribute raw-129 numeric
@attribute raw-130 numeric
@attribute raw-131 numeric
@attribute raw-132 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric

@data
710,'2019/06/10 17:35:14:689',20,256.203186,193.953674,255.027023,215.462143,255.449203,237.03508,257.489532,258.239746,261.051208,279.126465,266.943665,299.888428,276.944763,319.224518,291.237427,335.699677,311.315613,343.322784,332.868561,340.81604,350.262421,327.75,363.890442,310.776978,373.978088,291.614288,381.6362,271.228485,387.70462,249.715302,392.217041,227.425842,395.074371,204.893494,277.098175,149.341171,284.62912,143.529617,293.710358,140.605469,303.228699,140.720535,312.019073,143.690384,344.383087,146.981125,354.791443,145.015671,365.481995,146.388611,375.109283,151.463287,382.169403,159.625534,326.738861,177.430847,326.104065,189.377533,325.44693,201.274139,324.830811,213.108932,312.307098,227.567276,317.953156,228.942627,323.800171,229.703049,329.808472,229.70105,335.648773,228.974075,283.151978,177.940094,290.245544,173.410156,299.052643,174.240677,305.057373,179.321747,297.597778,182.376175,289.582306,182.135147,347.949554,182.787979,354.696259,178.549133,363.500488,179.12175,370.05481,184.378265,363.057037,187.658936,355.031189,186.700729,300.640167,274.878082,303.630432,260.724945,311.883759,249.802444,323.565155,249.172729,334.965027,251.482849,341.485474,263.282867,342.350006,277.25415,338.810608,289.813782,331.530731,300.81839,319.077271,303.908966,307.465576,299.092468,302.086426,287.560272,311.012054,261.040771,322.909119,257.596802,333.897217,262.593842,331.911011,287.454926,319.898468,292.392853,308.874847,285.888306,0,1,?
711,'2019/06/10 17:35:14:722',20,255.67363,194.133926,254.671219,215.760864,255.26001,237.441299,257.418365,258.715576,261.088348,279.614685,267.203003,300.253632,277.454987,319.379242,291.916138,335.656586,312.054718,343.08374,333.541199,340.502716,350.851746,327.402405,364.350464,310.423004,374.312256,291.304932,381.839874,270.997528,387.756561,249.608261,392.163635,227.450134,394.915833,205.062332,276.279846,148.58139,283.86792,142.964722,292.902313,140.189163,302.328766,140.37825,311.03775,143.371811,344.769897,146.69899,355.017853,144.800964,365.545227,146.152969,375.036316,151.155884,382.006012,159.212875,326.53302,177.558441,325.982819,189.325531,325.400055,201.047256,324.856262,212.708725,312.231018,227.229324,317.984039,228.651123,323.942169,229.437271,329.994415,229.37674,335.861267,228.561783,282.215668,177.707535,289.097931,173.478836,297.61087,174.161392,303.52655,178.791367,296.298126,181.823013,288.508728,181.622925,348.558289,182.420532,355.087219,178.62207,363.550171,179.2117,369.941223,184.115051,363.170898,187.166992,355.403351,186.224594,300.665955,274.528809,303.732391,260.379364,312.040192,249.460617,323.781464,248.783035,335.21582,251.043015,341.88974,262.758301,342.912903,276.758392,339.436371,289.499359,332.119446,300.580841,319.630737,303.713287,307.875702,298.944275,302.295227,287.360535,311.444824,260.928925,323.177399,257.484497,334.020782,262.361237,332.231201,286.950897,320.406891,291.92334,309.489319,285.501404,0,1,?
712,'2019/06/10 17:35:14:772',20,256.125153,193.75972,254.972855,215.441025,255.396835,237.190353,257.365753,258.556213,260.831177,279.550842,266.867645,300.257721,277.170502,319.373291,291.773438,335.48233,311.980927,342.816803,333.502838,340.179443,350.861389,327.05661,364.412994,310.037933,374.408325,290.868225,381.94931,270.531342,387.880707,249.131973,392.260773,226.965622,394.967407,204.559952,277.026093,148.98143,284.622894,143.167343,293.743408,140.222168,303.299957,140.321655,312.139374,143.304489,345.001587,146.487427,355.251923,144.601395,365.784119,146.026169,375.248138,151.114227,382.16037,159.246552,326.983093,177.17778,326.335754,189.083862,325.663544,200.9384,325.031006,212.728149,312.513031,227.316803,318.19989,228.662567,324.078674,229.410828,330.034302,229.416718,335.829041,228.715195,283.027527,178.025177,290.059906,173.619507,298.775055,174.369751,304.800354,179.27417,297.404846,182.333694,289.447968,182.107086,348.311584,182.730301,354.996124,178.702057,363.664734,179.267487,370.142548,184.407516,363.220093,187.597626,355.293976,186.629715,300.787262,274.301361,303.932892,260.244995,312.223053,249.38121,323.890961,248.745804,335.22937,250.976822,341.806427,262.646484,342.796356,276.570404,339.274292,289.037018,332.00589,299.887878,319.669342,302.927307,308.05069,298.25119,302.470398,286.904633,311.54425,260.891907,323.264465,257.522797,334.046295,262.353546,332.233917,286.26712,320.478516,291.038483,309.583466,284.811127,0,1,?
713,'2019/06/10 17:35:14:789',20,255.879288,193.793472,254.697021,215.512833,255.077148,237.298889,257.065125,258.706757,260.629089,279.703766,266.73468,300.398895,277.030945,319.543121,291.574432,335.784943,311.793182,343.19931,333.293457,340.574097,350.60968,327.414886,364.152557,310.449249,374.186523,291.356201,381.824768,271.093414,387.823883,249.738831,392.226044,227.608414,394.980042,205.238495,276.815674,149.147354,284.287994,143.279877,293.328217,140.301636,302.813141,140.399765,311.590179,143.348724,345.203705,146.85643,355.387482,144.975891,365.85144,146.369324,375.261139,151.399231,382.124298,159.475204,326.943054,177.392609,326.270111,189.274063,325.572052,201.112228,324.918823,212.890503,312.396545,227.254684,318.075684,228.651062,323.959717,229.436478,329.957397,229.428818,335.782654,228.694519,283.349701,177.850189,290.294403,173.357941,298.956879,174.151184,304.828308,179.219482,297.513885,182.373367,289.63501,182.105774,348.381073,182.78894,354.960846,178.621384,363.574646,179.198898,369.925507,184.437027,363.09082,187.772095,355.239929,186.823944,300.394318,274.132813,303.656464,260.289093,312.026154,249.589401,323.738403,248.988846,335.129272,251.254684,341.777313,262.822479,342.892639,276.574219,339.352112,289.275024,331.981018,300.350616,319.427917,303.448975,307.613831,298.627411,302.014374,286.998779,311.358215,260.769623,323.12616,257.4039,333.968628,262.284668,332.127502,287.022675,320.213654,291.976044,309.231079,285.491608,0,1,?
714,'2019/06/10 17:35:14:821',20,255.644791,193.914917,254.615814,215.721146,255.143539,237.588608,257.184845,259.070801,260.712708,280.158173,266.800018,300.911591,277.136963,320.054352,291.73349,336.201263,311.940948,343.539551,333.455109,340.762024,350.72052,327.393616,364.13736,310.160675,374.066711,290.883057,381.675354,270.571503,387.643768,249.27301,392.037048,227.224014,394.737274,204.936432,276.505646,148.919937,284.150421,143.137314,293.318878,140.216156,302.919739,140.352707,311.810791,143.372803,344.931335,146.671982,355.104034,144.826706,365.560608,146.253372,374.958679,151.293259,381.821075,159.338638,326.907654,177.521072,326.269257,189.411453,325.597961,201.251587,324.96347,213.027145,312.210876,227.523972,318.035309,228.990646,324.076416,229.81105,330.138672,229.77124,336.016876,228.968079,282.408203,177.852417,289.444611,173.526352,298.142792,174.236938,304.185059,179.059738,296.7901,182.065109,288.840363,181.836563,348.386353,182.647919,355.037231,178.755203,363.651855,179.32663,370.11026,184.401169,363.221558,187.486923,355.336578,186.498337,300.69989,274.811981,303.830444,260.796967,312.131897,249.950195,323.831024,249.322495,335.162109,251.538696,341.734955,263.174103,342.657227,277.093842,339.242889,289.642548,332.035767,300.584656,319.692352,303.683533,308.013397,298.942474,302.420288,287.496277,311.411255,261.299469,323.242188,257.937012,334.100555,262.782074,332.320557,287.078674,320.481476,291.990784,309.480469,285.6073,0,1,?
715,'2019/06/10 17:35:14:856',20,256.345154,193.43692,255.099792,215.104492,255.441986,236.843246,257.38031,258.233551,260.823303,279.322052,266.672272,300.257568,276.70636,319.725159,291.107422,336.231537,311.303223,343.845428,332.895935,341.234131,350.309784,328.011414,363.909546,310.859802,373.959473,291.541138,381.614594,271.06662,387.697205,249.534622,392.211884,227.243622,395.062622,204.702423,277.235077,149.150467,284.708801,143.258865,293.783356,140.2883,303.303467,140.415009,312.101501,143.398422,345.382935,146.773117,355.639679,144.843597,366.174591,146.217087,375.643707,151.261398,382.538269,159.372421,327.113983,177.319611,326.433441,189.171646,325.731018,200.979126,325.067657,212.723114,312.335632,227.131149,318.056274,228.543121,323.980804,229.344589,330.037537,229.3535,335.93457,228.646057,283.330261,177.826904,290.444031,173.365631,299.250916,174.178635,305.291473,179.187622,297.813446,182.259918,289.7789,182.010193,348.397247,182.720078,355.170563,178.605667,363.960022,179.213455,370.49826,184.456818,363.481964,187.697281,355.455902,186.703979,300.576569,274.496002,303.591156,260.252838,311.91748,249.316162,323.667633,248.716476,335.089081,251.047073,341.58551,262.895264,342.322754,276.98822,338.819855,289.661896,331.537811,300.755676,319.046295,303.860809,307.368591,298.975372,301.986603,287.320068,310.980469,260.598236,322.994171,257.193176,334.032074,262.217438,331.999878,287.340454,319.888977,292.332062,308.758484,285.714905,0,1,?
716,'2019/06/10 17:35:14:889',20,255.556351,193.985718,254.536392,215.653229,255.094727,237.379059,257.179779,258.702911,260.787872,279.635315,266.912964,300.284424,277.186279,319.422424,291.716614,335.636932,311.89563,343.009338,333.355438,340.412384,350.645203,327.291046,364.097321,310.269073,374.032013,291.152985,381.539581,270.875061,387.451996,249.528778,391.882874,227.415833,394.658142,205.070114,275.959106,148.572739,283.554047,142.799835,292.662567,139.922089,302.187927,140.061569,310.998413,143.044968,344.845795,146.48262,355.138611,144.596344,365.712372,145.990051,375.236969,151.040283,382.19696,159.177963,326.53717,177.33194,325.936981,189.276993,325.305359,201.17572,324.714355,213.014954,311.938721,227.188873,317.768372,228.644989,323.807495,229.450897,329.940674,229.40329,335.894897,228.587143,281.93277,177.575684,289.026306,173.167236,297.795349,173.915359,303.860443,178.836929,296.410736,181.838348,288.40921,181.604996,348.3367,182.444122,355.062134,178.417068,363.77356,179.010452,370.313782,184.150955,363.345642,187.260513,355.376923,186.293518,300.193817,273.898346,303.430359,259.80481,311.877289,249.053772,323.673767,248.436783,335.147003,250.669067,341.940399,262.255066,343.081146,276.235352,339.514679,289.071747,332.058228,300.16217,319.492096,303.253052,307.630127,298.494934,301.899933,286.868347,311.100037,260.609772,323.051392,257.294189,334.099152,262.095184,332.337524,286.348022,320.290039,291.208588,309.123016,284.84613,0,1,?
717,'2019/06/10 17:35:14:922',20,256.213776,194.619293,254.985062,216.041565,255.379486,237.545319,257.42807,258.652008,261.007935,279.379272,266.945892,299.927795,277.029694,319.01651,291.388123,335.254242,311.474823,342.663422,332.845581,340.216675,350.067078,327.287567,363.576019,310.597351,373.604828,291.761841,381.270386,271.676971,387.350342,250.392792,391.847839,228.285553,394.672943,205.929276,277.285522,149.497086,284.713104,143.571991,293.731293,140.502426,303.218781,140.503952,312.002747,143.354584,344.814209,146.567841,355.119598,144.707397,365.692566,146.163574,375.174408,151.332764,382.059418,159.55574,326.750519,177.335022,326.107208,189.107117,325.448792,200.830566,324.836456,212.491089,312.205902,227.466568,317.873322,228.809708,323.742065,229.53891,329.770569,229.571091,335.631866,228.87381,283.552216,178.219345,290.474304,173.74173,299.116547,174.52861,305.012573,179.480103,297.716064,182.613876,289.84433,182.403061,348.07785,182.883926,354.693848,178.737701,363.331818,179.30867,369.736359,184.492142,362.878082,187.806717,354.995667,186.8517,301.03125,275.334503,303.904633,261.059021,312.018066,249.931229,323.597229,249.233673,334.857117,251.554871,341.195496,263.488678,341.903137,277.537201,338.49234,289.854706,331.394135,300.68927,319.174835,303.722412,307.749908,299.045502,302.455872,287.754272,311.490051,261.487885,322.93985,257.891052,333.425232,262.91391,331.436951,287.192017,319.977875,292.036194,309.459808,285.768127,0,1,?
718,'2019/06/10 17:35:14:955',20,255.712128,194.334747,254.611832,215.934341,255.082962,237.59549,257.123535,258.862366,260.696228,279.740479,266.788513,300.321594,277.074646,319.338806,291.600555,335.454102,311.755127,342.764648,333.155853,340.176147,350.37973,327.099365,363.834229,310.227661,373.777069,291.224121,381.329498,271.030487,387.282196,249.746353,391.6987,227.677505,394.470795,205.367783,276.559723,148.817505,284.111084,143.160019,293.129852,140.330811,302.557587,140.461365,311.27243,143.408997,344.610748,146.792068,354.825165,144.878769,365.330811,146.230347,374.812927,151.195999,381.79361,159.207367,326.480774,177.368576,325.84137,189.20842,325.17807,200.997879,324.563019,212.721649,312.041534,227.104355,317.754211,228.442581,323.653076,229.185913,329.66861,229.186707,335.525604,228.478073,282.601257,177.910248,289.636108,173.556137,298.334534,174.320679,304.341003,179.194626,296.950806,182.188309,289.009674,181.960815,348.052185,182.681442,354.722656,178.690826,363.372253,179.276932,369.866791,184.361404,362.952301,187.498032,355.037201,186.532425,300.327698,274.439026,303.474213,260.372498,311.809967,249.498764,323.552856,248.8246,334.975159,251.1017,341.636841,262.784332,342.699585,276.701019,339.138702,289.188721,331.823425,300.1073,319.383301,303.18338,307.658417,298.479156,302.04184,287.072205,310.954834,260.792297,322.958466,257.334412,334.044098,262.268982,332.207916,286.799591,320.129425,291.691071,308.951752,285.315552,0,1,?
719,'2019/06/10 17:35:14:987',20,255.675034,194.44313,254.562485,215.966904,255.039932,237.56012,257.109833,258.73526,260.706024,279.503021,266.663727,300.080719,276.733002,319.242096,291.089752,335.595062,311.226532,343.056915,332.757996,340.690704,350.133148,327.759705,363.707428,310.954712,373.727081,291.981842,381.301514,271.733063,387.300415,250.274658,391.796021,228.00354,394.653442,205.493637,276.485596,148.831848,283.995911,143.114624,292.991547,140.255188,302.393097,140.378067,311.072449,143.299042,344.486877,146.652496,354.778229,144.733948,365.352905,146.092773,374.89563,151.117081,381.919891,159.21788,326.344849,177.238785,325.758301,189.023041,325.146454,200.763275,324.575226,212.44603,311.756012,227.147156,317.526978,228.618546,323.528625,229.417633,329.686646,229.382767,335.651672,228.55159,282.675323,177.711884,289.597595,173.466354,298.139404,174.208893,304.070465,178.904831,296.803009,181.874222,288.989563,181.663269,348.03241,182.456833,354.63382,178.567856,363.161011,179.166183,369.605347,184.105728,362.768677,187.177002,354.94635,186.23674,300.177856,274.151093,303.33316,260.171967,311.659851,249.435135,323.3414,248.766785,334.726685,251.087311,341.380066,262.689972,342.470978,276.513062,338.873016,289.117981,331.499359,300.122162,318.971191,303.167877,307.249359,298.409943,301.739197,286.878632,310.809814,260.662384,322.70166,257.198273,333.683197,262.177948,331.797272,286.860718,319.759247,291.768555,308.685547,285.320129,0,1,?
720,'2019/06/10 17:35:15:040',20,255.489883,194.877945,254.343918,216.284866,254.841324,237.753113,257.039276,258.873718,260.80246,279.7146,266.876251,300.41922,277.011475,319.693268,291.391876,336.10611,311.522888,343.608917,332.897308,340.958801,350.084259,327.813416,363.504517,310.837982,373.417084,291.703339,380.945679,271.348572,386.943054,249.895981,391.382141,227.692902,394.151703,205.242737,277.050842,149.235886,284.563782,143.535065,293.585022,140.652985,303.044495,140.74588,311.795471,143.66481,344.396393,146.632431,354.698364,144.742599,365.258423,146.152267,374.728271,151.267334,381.608185,159.417953,326.32077,177.37558,325.755463,189.15596,325.173737,200.88768,324.632874,212.548416,311.967194,227.385071,317.627045,228.707718,323.479004,229.434158,329.467926,229.438324,335.291992,228.742676,283.208496,178.17012,290.049347,173.744308,298.60498,174.483566,304.469452,179.296295,297.258789,182.447784,289.458618,182.270477,347.656067,182.629837,354.222656,178.582596,362.777466,179.157837,369.12677,184.262741,362.327698,187.50972,354.517303,186.563843,300.8255,275.655365,303.552399,261.162384,311.641876,249.876724,323.295624,249.184998,334.614655,251.461884,340.939484,263.532959,341.500885,277.774139,338.138977,290.093506,331.099182,300.912048,318.944611,303.999878,307.543488,299.32193,302.253998,288.055786,311.251038,261.621094,322.620575,258.011749,332.994904,262.998383,331.018158,287.203217,319.728729,292.088837,309.323547,285.831085,0,1,?
721,'2019/06/10 17:35:17:429',21,255.2556,196.269928,254.378494,217.582886,255.054428,238.87294,256.636505,260.257141,259.353943,282.140839,265.224396,303.704773,275.642181,323.346741,290.6698,339.260101,310.764008,346.655548,332.271088,344.289764,350.380493,332.04126,364.585693,314.871216,374.668976,294.792114,381.451599,273.215515,387.021881,251.464767,391.761871,229.558533,394.965149,207.336594,276.086334,149.829956,283.664276,144.181702,292.844604,141.29216,302.574799,141.207993,311.738037,143.906967,345.072601,147.310272,355.724243,145.905045,366.445679,147.689453,375.975983,152.855774,382.90976,160.875397,326.477417,177.915192,325.750061,189.965424,325.005035,201.964722,324.293762,213.85524,311.482025,228.930527,317.179077,230.211533,323.012573,231.040482,329.02182,231.047424,334.906708,230.521957,283.121826,178.786819,289.616669,173.947906,297.947327,174.53804,303.862823,179.343155,296.910461,182.55928,289.323883,182.524933,348.782471,183.244202,355.469666,179.352875,363.78009,180.226303,369.56781,185.837265,362.808746,188.551529,355.257477,187.367722,299.299469,276.282043,302.835541,262.541412,310.999481,251.965012,322.174164,252.121536,333.260406,253.744019,339.651123,265.352142,341.023926,279.118896,335.681824,286.199371,328.41983,291.757629,318.605438,293.211517,309.355347,290.292786,303.23349,283.949982,311.886566,264.786133,321.295288,262.38855,330.082245,266.108917,328.297333,278.739349,319.592712,280.838501,311.420166,277.512085,0,1,?
722,'2019/06/10 17:35:17:459',21,255.387421,195.287949,254.542969,216.502777,255.262619,237.688919,256.967041,259.043457,259.824341,281.064484,265.597809,302.958038,275.801758,323.012543,290.616302,339.409088,310.649231,347.241211,332.244965,344.784454,350.426758,332.384613,364.693787,314.972839,374.8255,294.554901,381.692383,272.628174,387.379211,250.579254,392.234619,228.432861,395.579285,205.979935,276.617462,149.766693,284.203674,144.314056,293.337555,141.546936,303.010132,141.543076,312.085632,144.324173,344.737488,147.680466,355.556885,146.128983,366.452515,147.838699,376.138306,153.019562,383.219055,161.04097,326.569611,177.795624,325.88443,190.08168,325.179352,202.323135,324.509033,214.455719,311.75238,228.870132,317.397949,230.24353,323.192657,231.141891,329.230927,231.056686,335.134521,230.421005,283.238495,178.79483,289.867218,174.115067,298.266754,174.720673,304.322968,179.318878,297.253235,182.376923,289.581024,182.35968,348.707123,183.177399,355.539032,179.470428,363.943359,180.37886,369.935852,185.816406,363.039368,188.331711,355.373627,187.13623,299.347656,275.829803,302.783325,262.052307,311.06369,251.557556,322.450073,251.688278,333.760712,253.392944,340.298126,264.971008,341.626343,278.711182,336.214447,286.152435,328.858093,292.193481,318.678314,293.877197,309.167694,290.660248,303.141785,283.83194,311.400574,263.609161,321.590729,261.203796,331.155945,265.073425,329.227448,279.868774,319.584198,282.449036,310.614716,278.470673,0,1,?
723,'2019/06/10 17:35:17:493',21,255.283447,196.151093,254.304016,217.341949,254.927567,238.506226,256.55777,259.796356,259.388794,281.701416,265.290436,303.376099,275.697174,323.133881,290.66745,339.223206,310.718323,346.837555,332.326416,344.520538,350.609863,332.39856,365.022766,315.267792,375.22403,295.048706,382.011993,273.219788,387.569397,251.225479,392.278839,229.094452,395.438873,206.656342,276.242767,149.581741,283.8414,144.040436,293.032776,141.290237,302.750458,141.300674,311.87674,144.071732,344.559784,147.424377,355.439911,145.893921,366.397369,147.597916,376.156494,152.776871,383.247772,160.895065,326.350555,177.947357,325.673462,189.986908,324.98111,201.966751,324.326141,213.825974,311.44342,229.228622,317.155579,230.465088,322.982941,231.26236,329.047028,231.277756,334.997162,230.782852,282.78418,179.105652,289.413574,173.989655,297.983612,174.677353,303.964874,179.785858,296.853394,183.188507,289.073639,183.14856,348.646149,183.649185,355.483917,179.425858,364.070099,180.279922,369.987549,186.150726,363.066284,189.141434,355.292358,187.955292,299.380585,277.312012,302.783661,263.321472,310.918915,252.49057,322.152313,252.653656,333.352966,254.287491,339.731384,266.167664,341.05069,280.121399,335.654175,287.229462,328.344727,292.792328,318.494232,294.274628,309.284546,291.329681,303.21701,284.9823,311.860443,265.551849,321.229034,263.131927,330.029663,266.865234,328.17749,279.454041,319.508118,281.548737,311.421051,278.227905,0,1,?
724,'2019/06/10 17:35:17:525',21,255.487686,195.152191,254.693176,216.462692,255.48912,237.725586,257.238861,259.141663,260.097015,281.18219,265.911102,303.031647,276.165131,323.024323,291.022339,339.367371,311.081665,347.105652,332.681671,344.556915,350.806549,332.052795,364.993958,314.591125,375.072784,294.202301,381.898682,272.342865,387.53418,250.374374,392.340637,228.306915,395.617767,205.921783,276.174713,148.516052,283.810669,143.17572,292.939545,140.587021,302.550201,140.740463,311.543335,143.644531,344.704712,147.058258,355.474121,145.389877,366.35376,146.938629,376.078766,151.959229,383.222351,159.908722,326.351898,177.499939,325.672302,189.599014,324.970856,201.656204,324.310242,213.602341,311.702179,228.352737,317.343231,229.696213,323.126007,230.568283,329.160187,230.47525,335.052734,229.83049,282.841095,178.33519,289.395386,173.48877,297.802887,174.128204,303.725403,178.964813,296.707672,182.245911,289.062103,182.195938,348.870575,182.849731,355.577118,178.892197,363.980072,179.737579,369.874512,185.314285,363.070129,188.150177,355.435028,187.004654,299.266937,275.402374,302.655853,261.333313,310.998199,250.610916,322.536865,250.64473,334.032074,252.402802,340.707886,264.158691,342.082336,278.180359,336.721375,285.999329,329.264282,292.327332,318.885071,294.096191,309.172058,290.831909,303.03656,283.744049,311.697784,263.048828,321.718567,260.534607,331.192535,264.417786,329.325928,279.553467,319.785278,282.212738,310.94342,278.240356,0,1,?
725,'2019/06/10 17:35:17:555',21,255.814789,194.697388,254.928558,216.066864,255.605804,237.40593,257.258575,258.955353,260.008606,281.194031,265.718719,303.280823,275.920227,323.457245,290.758331,339.911835,310.796265,347.756531,332.449829,344.972717,350.551941,332.135773,364.747314,314.385681,374.89978,293.756714,381.875763,271.765839,387.594543,249.743591,392.374451,227.652237,395.61673,205.256653,276.579376,149.334213,284.119629,143.870239,293.228485,141.107773,302.880676,141.157394,311.92746,144.034058,344.404266,147.387802,355.233673,145.744629,366.159454,147.399277,375.854126,152.607407,382.877411,160.698639,326.304871,177.879791,325.539093,190.139008,324.753021,202.357834,324.012146,214.465958,311.607239,228.808334,317.211914,230.15033,322.955322,231.032074,328.955902,230.933578,334.819214,230.299133,283.456085,178.816238,290.00827,174.033905,298.389374,174.671005,304.335663,179.439209,297.318115,182.642288,289.696136,182.585999,348.402924,183.185104,355.104919,179.331955,363.468262,180.175156,369.354034,185.693222,362.556824,188.430878,354.956238,187.275665,299.331329,275.88855,302.645447,261.915314,310.937592,251.229279,322.451843,251.295944,333.946075,252.995422,340.587128,264.673248,341.903931,278.565399,336.637146,286.558929,329.249908,293.114746,318.810364,295.010956,309.0625,291.648712,302.990845,284.392273,311.508789,263.450043,321.677277,260.968079,331.322144,264.826294,329.435699,280.462158,319.688843,283.304932,310.680878,279.153442,0,1,?
726,'2019/06/10 17:35:17:590',21,255.291641,195.48317,254.392853,216.761597,255.079376,238.01944,256.756287,259.428467,259.575012,281.458923,265.389862,303.323853,275.67984,323.336517,290.589264,339.661316,310.683624,347.405396,332.270599,344.962646,350.438049,332.568634,364.703918,315.207825,374.872009,294.905304,381.746826,273.081024,387.397095,251.090576,392.18042,228.978195,395.426971,206.556442,276.026794,149.611343,283.601074,144.06041,292.762634,141.2733,302.456787,141.30014,311.557434,144.112549,344.900208,147.472015,355.687439,145.864197,366.565033,147.504425,376.253845,152.633286,383.312744,160.678391,326.415192,177.901169,325.74173,190.141815,325.050873,202.339783,324.397034,214.42926,311.589386,229.107758,317.284912,230.433502,323.123352,231.285446,329.183624,231.232819,335.109406,230.624283,283.107056,179.127609,289.602509,174.388397,297.911621,174.96405,303.874451,179.575882,296.922119,182.801285,289.34201,182.790909,348.691071,183.404251,355.407898,179.638687,363.719849,180.505249,369.597565,185.953598,362.805664,188.63443,355.228363,187.475906,299.407745,276.318298,302.86673,262.4711,311.109833,251.867188,322.443878,252.008881,333.700958,253.637695,340.21405,265.261261,341.579956,279.059113,336.270599,286.711884,328.897949,292.816528,318.745178,294.489105,309.242065,291.335083,303.154419,284.485931,311.920441,264.576111,321.565979,262.168976,330.593475,265.892303,328.766693,279.67746,319.714325,282.124969,311.279877,278.434387,0,1,?
